Name,NamePattern,Chapter_num,Position
香菱,香菱,7,1662
香菱,香菱,7,1747
香菱,香菱,7,1788
贾母,老太太,7,2079
贾母,老太太,7,2913
贾母,老太太,7,3855
贾母,老太太,7,4445
贾母,老太太,7,7324
贾母,贾母,7,1850
贾母,贾母,7,2814
贾母,贾母,7,4074
王熙凤,凤姐儿,7,2474
王熙凤,凤姐儿,7,3762
王熙凤,凤姐,7,2474
王熙凤,凤姐,7,2523
王熙凤,凤姐,7,2542
王熙凤,凤姐,7,3762
王熙凤,凤姐,7,3775
王熙凤,凤姐,7,3846
王熙凤,凤姐,7,3912
王熙凤,凤姐,7,4024
王熙凤,凤姐,7,4058
王熙凤,凤姐,7,4089
王熙凤,凤姐,7,4161
王熙凤,凤姐,7,4191
王熙凤,凤姐,7,4405
王熙凤,凤姐,7,4454
王熙凤,凤姐,7,4562
王熙凤,凤姐,7,4631
王熙凤,凤姐,7,4767
王熙凤,凤姐,7,4774
王熙凤,凤姐,7,4850
王熙凤,凤姐,7,4859
王熙凤,凤姐,7,4889
王熙凤,凤姐,7,4946
王熙凤,凤姐,7,4972
王熙凤,凤姐,7,5367
王熙凤,凤姐,7,5461
王熙凤,凤姐,7,5467
王熙凤,凤姐,7,6187
王熙凤,凤姐,7,6416
王熙凤,凤姐,7,6493
王熙凤,凤姐,7,6693
王熙凤,凤姐,7,6899
王熙凤,凤姐,7,7150
王熙凤,凤姐,7,7189
王熙凤,凤姐,7,7218
王熙凤,凤姐,7,7305
王夫人,王夫人,7,56
王夫人,王夫人,7,63
王夫人,王夫人,7,121
王夫人,王夫人,7,188
王夫人,王夫人,7,1239
王夫人,王夫人,7,1279
王夫人,王夫人,7,1508
王夫人,王夫人,7,1837
王夫人,王夫人,7,1894
王夫人,王夫人,7,3784
王夫人,王夫人,7,3840
王夫人,王夫人,7,3875
王夫人,王夫人,7,3947
王夫人,王夫人,7,4066
贾琏,贾琏,7,2650
刘姥姥,刘姥姥,7,46
刘姥姥,刘姥姥,7,1267
刘姥姥,刘姥姥,7,2971
巧姐,大姐儿,7,2597
贾探春,探春,7,1959
贾探春,探春,7,2010
贾惜春,惜春,7,2120
贾惜春,惜春,7,2148
贾惜春,惜春,7,2172
贾惜春,惜春,7,2239
贾惜春,惜春,7,2367
贾惜春,惜春,7,2408
贾惜春,四姑娘,7,2068
贾惜春,四姑娘,7,2098
李纨,李纨,7,1911
李纨,李纨,7,2484
李纨,李纨,7,2499
李纨,李纨,7,4032
薛姨妈,薛姨妈,7,80
薛姨妈,薛姨妈,7,192
薛姨妈,薛姨妈,7,1290
薛姨妈,薛姨妈,7,1360
薛姨妈,薛姨妈,7,1394
薛姨妈,薛姨妈,7,1533
贾雨村,雨村,7,3705
贾蓉,贾蓉,7,4128
贾蓉,贾蓉,7,4279
贾蓉,贾蓉,7,4595
贾蓉,贾蓉,7,4675
贾蓉,贾蓉,7,6690
贾蓉,贾蓉,7,6707
贾蓉,贾蓉,7,6751
贾蓉,贾蓉,7,6766
贾蓉,贾蓉,7,6906
贾蓉,贾蓉,7,6969
贾蓉,贾蓉,7,7153
贾迎春,迎春,7,1951
贾迎春,迎春,7,2008
秦可卿,秦氏,7,4132
秦可卿,秦氏,7,4185
秦可卿,秦氏,7,4231
秦可卿,秦氏,7,4342
秦可卿,秦氏,7,4892
秦可卿,秦氏,7,4957
秦可卿,秦氏,7,4975
秦可卿,秦氏,7,5360
秦可卿,秦氏,7,5447
秦可卿,秦氏,7,6031
秦可卿,秦氏,7,6149
秦可卿,蓉大奶奶,7,1715
秦可卿,蓉大奶奶,7,2785
尤氏,大奶奶,7,1716
尤氏,大奶奶,7,2786
尤氏,尤氏,7,4125
尤氏,尤氏,7,4156
尤氏,尤氏,7,4229
尤氏,尤氏,7,4303
尤氏,尤氏,7,4403
尤氏,尤氏,7,4492
尤氏,尤氏,7,4969
尤氏,尤氏,7,5469
尤氏,尤氏,7,6033
尤氏,尤氏,7,6072
尤氏,尤氏,7,6109
尤氏,尤氏,7,6147
尤氏,尤氏,7,6216
尤氏,尤氏,7,6508
贾珍,贾珍,7,4121
贾珍,贾珍,7,6538
贾珍,贾珍,7,7012
入画,入画,7,2244
焦大,焦大,7,6132
焦大,焦大,7,6137
焦大,焦大,7,6228
焦大,焦大,7,6427
焦大,焦大,7,6534
焦大,焦大,7,6636
焦大,焦大,7,6658
焦大,焦大,7,6746
焦大,焦大,7,6778
焦大,焦大,7,6809
焦大,焦大,7,6817
焦大,焦大,7,7007
玻璃,玻璃,7,2493
金钏,金钏,7,128
金钏,金钏,7,1335
金钏,金钏,7,1586
金钏,金钏,7,1644
金钏,金钏,7,1692
金钏,金钏,7,1725
金钏,金钏,7,1810
周瑞,周瑞,7,40
周瑞,周瑞,7,90
周瑞,周瑞,7,154
周瑞,周瑞,7,175
周瑞,周瑞,7,209
周瑞,周瑞,7,299
周瑞,周瑞,7,391
周瑞,周瑞,7,651
周瑞,周瑞,7,849
周瑞,周瑞,7,1028
周瑞,周瑞,7,1118
周瑞,周瑞,7,1166
周瑞,周瑞,7,1227
周瑞,周瑞,7,1252
周瑞,周瑞,7,1571
周瑞,周瑞,7,1597
周瑞,周瑞,7,1671
周瑞,周瑞,7,1741
周瑞,周瑞,7,1805
周瑞,周瑞,7,1830
周瑞,周瑞,7,1920
周瑞,周瑞,7,1983
周瑞,周瑞,7,2021
周瑞,周瑞,7,2056
周瑞,周瑞,7,2103
周瑞,周瑞,7,2141
周瑞,周瑞,7,2156
周瑞,周瑞,7,2251
周瑞,周瑞,7,2327
周瑞,周瑞,7,2374
周瑞,周瑞,7,2394
周瑞,周瑞,7,2457
周瑞,周瑞,7,2551
周瑞,周瑞,7,2571
周瑞,周瑞,7,2604
周瑞,周瑞,7,2692
周瑞,周瑞,7,2713
周瑞,周瑞,7,2797
周瑞,周瑞,7,2807
周瑞,周瑞,7,2843
周瑞,周瑞,7,2953
周瑞,周瑞,7,3141
周瑞,周瑞,7,3240
周瑞,周瑞,7,3311
周瑞,周瑞,7,3430
周瑞,周瑞,7,3478
周瑞,周瑞,7,3514
周瑞,周瑞,7,3575
周瑞,周瑞,7,3684
周瑞,周瑞,7,3697
周瑞,周瑞,7,3734
茜雪,茜雪,7,3676
平儿,平儿,7,2663
平儿,平儿,7,2681
平儿,平儿,7,2734
平儿,平儿,7,4882
平儿,平儿,7,4885
丰儿,丰儿,7,2538
丰儿,丰儿,7,2674
彩明,彩明,7,2770
司棋,司棋,7,1956
莺儿,莺儿,7,260
周瑞家的,周瑞家的,7,40
周瑞家的,周瑞家的,7,90
周瑞家的,周瑞家的,7,154
周瑞家的,周瑞家的,7,175
周瑞家的,周瑞家的,7,209
周瑞家的,周瑞家的,7,299
周瑞家的,周瑞家的,7,391
周瑞家的,周瑞家的,7,651
周瑞家的,周瑞家的,7,849
周瑞家的,周瑞家的,7,1028
周瑞家的,周瑞家的,7,1118
周瑞家的,周瑞家的,7,1166
周瑞家的,周瑞家的,7,1227
周瑞家的,周瑞家的,7,1252
周瑞家的,周瑞家的,7,1571
周瑞家的,周瑞家的,7,1597
周瑞家的,周瑞家的,7,1671
周瑞家的,周瑞家的,7,1741
周瑞家的,周瑞家的,7,1805
周瑞家的,周瑞家的,7,1830
周瑞家的,周瑞家的,7,1920
周瑞家的,周瑞家的,7,1983
周瑞家的,周瑞家的,7,2021
周瑞家的,周瑞家的,7,2056
周瑞家的,周瑞家的,7,2103
周瑞家的,周瑞家的,7,2141
周瑞家的,周瑞家的,7,2156
周瑞家的,周瑞家的,7,2251
周瑞家的,周瑞家的,7,2327
周瑞家的,周瑞家的,7,2374
周瑞家的,周瑞家的,7,2394
周瑞家的,周瑞家的,7,2457
周瑞家的,周瑞家的,7,2551
周瑞家的,周瑞家的,7,2571
周瑞家的,周瑞家的,7,2604
周瑞家的,周瑞家的,7,2692
周瑞家的,周瑞家的,7,2713
周瑞家的,周瑞家的,7,2797
周瑞家的,周瑞家的,7,2807
周瑞家的,周瑞家的,7,2843
周瑞家的,周瑞家的,7,2953
周瑞家的,周瑞家的,7,3141
周瑞家的,周瑞家的,7,3240
周瑞家的,周瑞家的,7,3311
周瑞家的,周瑞家的,7,3430
周瑞家的,周瑞家的,7,3478
周瑞家的,周瑞家的,7,3514
周瑞家的,周瑞家的,7,3575
周瑞家的,周瑞家的,7,3684
周瑞家的,周瑞家的,7,3734
秦钟,秦钟,7,4840
秦钟,秦钟,7,4863
秦钟,秦钟,7,4994
秦钟,秦钟,7,5157
秦钟,秦钟,7,5186
秦钟,秦钟,7,5271
秦钟,秦钟,7,5513
秦钟,秦钟,7,5522
秦钟,秦钟,7,5811
秦钟,秦钟,7,6102
贾宝玉,宝玉,8,5
贾宝玉,宝玉,8,15
贾宝玉,宝玉,8,148
贾宝玉,宝玉,8,209
贾宝玉,宝玉,8,405
贾宝玉,宝玉,8,542
贾宝玉,宝玉,8,609
贾宝玉,宝玉,8,639
贾宝玉,宝玉,8,651
贾宝玉,宝玉,8,703
贾宝玉,宝玉,8,744
贾宝玉,宝玉,8,801
贾宝玉,宝玉,8,834
贾宝玉,宝玉,8,894
贾宝玉,宝玉,8,937
贾宝玉,宝玉,8,1013
贾宝玉,宝玉,8,1041
贾宝玉,宝玉,8,1158
贾宝玉,宝玉,8,1183
贾宝玉,宝玉,8,1254
贾宝玉,宝玉,8,1328
贾宝玉,宝玉,8,1375
贾宝玉,宝玉,8,1663
贾宝玉,宝玉,8,1672
贾宝玉,宝玉,8,1685
贾宝玉,宝玉,8,1804
贾宝玉,宝玉,8,1855
贾宝玉,宝玉,8,1962
贾宝玉,宝玉,8,2012
贾宝玉,宝玉,8,2097
贾宝玉,宝玉,8,2105
贾宝玉,宝玉,8,2190
贾宝玉,宝玉,8,2233
贾宝玉,宝玉,8,2322
贾宝玉,宝玉,8,2341
贾宝玉,宝玉,8,2478
贾宝玉,宝玉,8,2525
贾宝玉,宝玉,8,2561
贾宝玉,宝玉,8,2586
贾宝玉,宝玉,8,2658
贾宝玉,宝玉,8,2701
贾宝玉,宝玉,8,2743
贾宝玉,宝玉,8,2794
贾宝玉,宝玉,8,3037
贾宝玉,宝玉,8,3165
贾宝玉,宝玉,8,3330
贾宝玉,宝玉,8,3529
贾宝玉,宝玉,8,3547
贾宝玉,宝玉,8,3574
贾宝玉,宝玉,8,3624
贾宝玉,宝玉,8,3703
贾宝玉,宝玉,8,4060
贾宝玉,宝玉,8,4181
贾宝玉,宝玉,8,4219
贾宝玉,宝玉,8,4290
贾宝玉,宝玉,8,4301
贾宝玉,宝玉,8,4380
贾宝玉,宝玉,8,4412
贾宝玉,宝玉,8,4419
贾宝玉,宝玉,8,4483
贾宝玉,宝玉,8,4564
贾宝玉,宝玉,8,4604
贾宝玉,宝玉,8,4690
贾宝玉,宝玉,8,4726
贾宝玉,宝玉,8,4774
贾宝玉,宝玉,8,4898
贾宝玉,宝玉,8,5000
贾宝玉,宝玉,8,5059
贾宝玉,宝玉,8,5143
贾宝玉,宝玉,8,5181
贾宝玉,宝玉,8,5198
贾宝玉,宝玉,8,5327
贾宝玉,宝玉,8,5365
贾宝玉,宝玉,8,5396
贾宝玉,宝玉,8,5493
贾宝玉,宝玉,8,5659
贾宝玉,宝玉,8,5751
贾宝玉,宝玉,8,5805
贾宝玉,宝玉,8,5835
贾宝玉,宝玉,8,5908
贾宝玉,宝玉,8,5984
贾宝玉,宝玉,8,6016
贾宝玉,宝玉,8,6350
贾宝玉,宝玉,8,6483
贾宝玉,宝兄弟,8,3089
林黛玉,林黛玉,8,145
林黛玉,林黛玉,8,2307
林黛玉,林黛玉,8,3780
林黛玉,黛玉,8,146
林黛玉,黛玉,8,2308
林黛玉,黛玉,8,2365
林黛玉,黛玉,8,2396
林黛玉,黛玉,8,2541
林黛玉,黛玉,8,3188
林黛玉,黛玉,8,3204
林黛玉,黛玉,8,3215
林黛玉,黛玉,8,3222
林黛玉,黛玉,8,3274
林黛玉,黛玉,8,3338
林黛玉,黛玉,8,3367
林黛玉,黛玉,8,3413
林黛玉,黛玉,8,3650
林黛玉,黛玉,8,3743
林黛玉,黛玉,8,3781
林黛玉,黛玉,8,3919
林黛玉,黛玉,8,4286
林黛玉,黛玉,8,4322
林黛玉,黛玉,8,4459
林黛玉,黛玉,8,4491
林黛玉,黛玉,8,5054
林黛玉,黛玉,8,5086
林黛玉,黛玉,8,5112
林黛玉,林姑娘,8,2295
林黛玉,林妹妹,8,5370
林黛玉,林妹妹,8,5383
薛宝钗,薛宝钗,8,251
薛宝钗,薛宝钗,8,1055
薛宝钗,宝钗,8,252
薛宝钗,宝钗,8,1056
薛宝钗,宝钗,8,1177
薛宝钗,宝钗,8,1331
薛宝钗,宝钗,8,1393
薛宝钗,宝钗,8,1398
薛宝钗,宝钗,8,1705
薛宝钗,宝钗,8,1836
薛宝钗,宝钗,8,1875
薛宝钗,宝钗,8,2078
薛宝钗,宝钗,8,2110
薛宝钗,宝钗,8,2163
薛宝钗,宝钗,8,2206
薛宝钗,宝钗,8,2260
薛宝钗,宝钗,8,2351
薛宝钗,宝钗,8,2383
薛宝钗,宝钗,8,3083
薛宝钗,宝钗,8,3363
薛宝钗,宝钗,8,3909
袭人,袭人,8,5164
袭人,袭人,8,5188
袭人,袭人,8,5644
袭人,袭人,8,5720
袭人,袭人,8,5819
袭人,袭人,8,5866
晴雯,晴雯,8,4833
晴雯,晴雯,8,4928
晴雯,晴雯,8,5032
晴雯,晴雯,8,5171
晴雯,晴雯,8,5216
晴雯,晴雯,8,5280
贾母,老太太,8,1236
贾母,老太太,8,2822
贾母,老太太,8,2916
贾母,老太太,8,2979
贾母,老太太,8,3814
贾母,老太太,8,4785
贾母,老祖宗,8,85
贾母,贾母,8,21
贾母,贾母,8,94
贾母,贾母,8,107
贾母,贾母,8,116
贾母,贾母,8,160
贾母,贾母,8,180
贾母,贾母,8,213
贾母,贾母,8,219
贾母,贾母,8,4661
贾母,贾母,8,4667
贾母,贾母,8,5634
贾母,贾母,8,5709
贾母,贾母,8,5996
贾母,贾母,8,5999
贾母,贾母,8,6077
王熙凤,凤姐,8,2
王熙凤,凤姐,8,69
王熙凤,凤姐,8,101
王熙凤,凤姐,8,192
王夫人,王夫人,8,142
王夫人,王夫人,8,169
王夫人,王夫人,8,6040
薛姨妈,薛姨妈,8,812
薛姨妈,薛姨妈,8,821
薛姨妈,薛姨妈,8,841
薛姨妈,薛姨妈,8,907
薛姨妈,薛姨妈,8,950
薛姨妈,薛姨妈,8,2683
薛姨妈,薛姨妈,8,2722
薛姨妈,薛姨妈,8,2759
薛姨妈,薛姨妈,8,2949
薛姨妈,薛姨妈,8,3057
薛姨妈,薛姨妈,8,3382
薛姨妈,薛姨妈,8,3498
薛姨妈,薛姨妈,8,3956
薛姨妈,薛姨妈,8,4189
薛姨妈,薛姨妈,8,4260
薛姨妈,薛姨妈,8,4577
薛姨妈,薛姨妈,8,4628
薛姨妈,薛姨妈,8,4677
贾蓉,贾蓉,8,6275
秦可卿,秦氏,8,239
秦可卿,秦氏,8,6050
秦可卿,可儿,8,6239
尤氏,大奶奶,8,5252
尤氏,珍大奶奶,8,5251
尤氏,尤氏,8,134
茜雪,茜雪,8,5358
茜雪,茜雪,8,5416
茜雪,茜雪,8,5460
茜雪,茜雪,8,5526
茜雪,茜雪,8,5540
李嬷嬷,奶母,8,2589
李嬷嬷,李嬷嬷,8,2591
李嬷嬷,李嬷嬷,8,2663
李嬷嬷,李嬷嬷,8,2775
李嬷嬷,李嬷嬷,8,2810
李嬷嬷,李嬷嬷,8,3016
李嬷嬷,李嬷嬷,8,3538
李嬷嬷,李嬷嬷,8,3599
李嬷嬷,李嬷嬷,8,3738
李嬷嬷,李嬷嬷,8,3863
李嬷嬷,李嬷嬷,8,4073
李嬷嬷,李嬷嬷,8,4151
李嬷嬷,李嬷嬷,8,5919
雪雁,雪雁,8,3210
雪雁,雪雁,8,3253
雪雁,雪雁,8,4268
紫鹃,紫鹃,8,3258
莺儿,莺儿,8,1226
莺儿,莺儿,8,1747
莺儿,莺儿,8,1770
莺儿,莺儿,8,2052
秦钟,秦钟,8,23
秦钟,秦钟,8,55
秦钟,秦钟,8,6002
秦钟,秦钟,8,6056
秦钟,秦钟,8,6164
秦钟,秦钟,8,6291
秦钟,秦钟,8,6380
秦钟,秦钟,8,6469
贾宝玉,宝玉,9,23
贾宝玉,宝玉,9,90
贾宝玉,宝玉,9,125
贾宝玉,宝玉,9,138
贾宝玉,宝玉,9,317
贾宝玉,宝玉,9,412
贾宝玉,宝玉,9,486
贾宝玉,宝玉,9,566
贾宝玉,宝玉,9,719
贾宝玉,宝玉,9,732
贾宝玉,宝玉,9,772
贾宝玉,宝玉,9,1054
贾宝玉,宝玉,9,1153
贾宝玉,宝玉,9,1243
贾宝玉,宝玉,9,1279
贾宝玉,宝玉,9,1318
贾宝玉,宝玉,9,1385
贾宝玉,宝玉,9,1618
贾宝玉,宝玉,9,1702
贾宝玉,宝玉,9,1845
贾宝玉,宝玉,9,3506
贾宝玉,宝玉,9,3538
贾宝玉,宝玉,9,3574
贾宝玉,宝玉,9,3841
贾宝玉,宝玉,9,4150
贾宝玉,宝玉,9,4194
贾宝玉,宝玉,9,4277
贾宝玉,宝玉,9,4533
贾宝玉,宝玉,9,4896
贾宝玉,宝玉,9,4935
贾宝玉,宝玉,9,5148
贾宝玉,宝玉,9,5295
贾宝玉,宝玉,9,5394
贾宝玉,宝玉,9,5407
贾宝玉,宝玉,9,5498
林黛玉,黛玉,9,1250
林黛玉,黛玉,9,1257
林黛玉,黛玉,9,1267
林黛玉,黛玉,9,1361
林黛玉,林妹妹,9,446
薛宝钗,宝姐姐,9,1379
袭人,袭人,9,96
袭人,袭人,9,183
袭人,袭人,9,311
袭人,袭人,9,323
袭人,袭人,9,469
晴雯,晴雯,9,493
贾母,老太太,9,5226
贾母,老太太,9,5248
贾母,贾母,9,475
贾母,贾母,9,505
贾母,贾母,9,508
贾母,贾母,9,1208
贾母,贾母,9,1221
贾母,贾母,9,1240
贾母,贾母,9,1551
王熙凤,琏二奶奶,9,5093
王夫人,王夫人,9,481
王夫人,王夫人,9,525
王夫人,王夫人,9,1922
贾政,贾政,9,478
贾政,贾政,9,536
贾政,贾政,9,543
贾政,贾政,9,580
贾政,贾政,9,725
贾政,贾政,9,764
贾政,贾政,9,936
贾政,贾政,9,1041
薛蟠,薛蟠,9,1918
薛蟠,薛蟠,9,2024
薛蟠,薛蟠,9,2131
薛蟠,薛蟠,9,2171
薛蟠,薛蟠,9,2356
薛蟠,薛蟠,9,2730
薛蟠,薛蟠,9,2741
薛蟠,薛蟠,9,2767
薛蟠,薛蟠,9,2861
薛蟠,薛蟠,9,2877
贾蓉,贾蓉,9,3159
贾蓉,贾蓉,9,3331
贾蓉,贾蓉,9,3351
尤氏,大奶奶,9,5046
尤氏,大奶奶,9,5071
贾珍,贾珍,9,3145
贾珍,贾珍,9,3227
贾珍,贾珍,9,3324
麝月,麝月,9,495
墨雨,墨雨,9,4298
墨雨,墨雨,9,4329
李嬷嬷,奶母,9,775
茗烟,茗烟,9,3513
茗烟,茗烟,9,3534
茗烟,茗烟,9,3600
茗烟,茗烟,9,3718
茗烟,茗烟,9,3795
茗烟,茗烟,9,3993
茗烟,茗烟,9,4000
茗烟,茗烟,9,4256
茗烟,茗烟,9,4501
茗烟,茗烟,9,4624
茗烟,茗烟,9,4646
茗烟,茗烟,9,5030
茗烟,茗烟,9,5190
茗烟,茗烟,9,5197
茗烟,茗烟,9,5352
扫红,扫红,9,4293
扫红,扫红,9,4339
锄药,锄药,9,4288
锄药,锄药,9,4341
李贵,李贵,9,782
李贵,李贵,9,859
李贵,李贵,9,1031
李贵,李贵,9,1079
李贵,李贵,9,1175
李贵,李贵,9,4443
李贵,李贵,9,4495
李贵,李贵,9,4556
李贵,李贵,9,4666
李贵,李贵,9,4823
李贵,李贵,9,4978
李贵,李贵,9,4993
李贵,李贵,9,5120
李贵,李贵,9,5260
李贵,李贵,9,5453
贾蔷,贾蔷,9,3121
贾蔷,贾蔷,9,3259
贾蔷,贾蔷,9,3277
贾蔷,贾蔷,9,3559
贾蔷,贾蔷,9,3621
贾蔷,贾蔷,9,3658
贾瑞,贾瑞,9,2347
贾瑞,贾瑞,9,2673
贾瑞,贾瑞,9,2694
贾瑞,贾瑞,9,2847
贾瑞,贾瑞,9,2888
贾瑞,贾瑞,9,2918
贾瑞,贾瑞,9,3397
贾瑞,贾瑞,9,3691
贾瑞,贾瑞,9,3702
贾瑞,贾瑞,9,3788
贾瑞,贾瑞,9,4356
贾瑞,贾瑞,9,4809
贾瑞,贾瑞,9,5365
贾瑞,贾瑞,9,5442
贾瑞,贾瑞,9,5510
秦钟,秦钟,9,29
秦钟,秦钟,9,1213
秦钟,秦钟,9,1395
秦钟,秦钟,9,1562
秦钟,秦钟,9,1585
秦钟,秦钟,9,1609
秦钟,秦钟,9,1649
秦钟,秦钟,9,1694
秦钟,秦钟,9,1726
秦钟,秦钟,9,1821
秦钟,秦钟,9,2371
秦钟,秦钟,9,2405
秦钟,秦钟,9,2658
秦钟,秦钟,9,2935
秦钟,秦钟,9,2969
秦钟,秦钟,9,3362
秦钟,秦钟,9,3568
秦钟,秦钟,9,3843
秦钟,秦钟,9,4152
秦钟,秦钟,9,4513
秦钟,秦钟,9,4628
秦钟,秦钟,9,4914
秦钟,秦钟,9,5388
秦钟,秦钟,9,5492
秦钟,秦钟,9,5580
贾兰,贾兰,9,3898
贾兰,贾兰,9,3934
贾兰,贾兰,9,4078
贾宝玉,宝玉,10,29
贾宝玉,宝玉,10,97
贾宝玉,宝玉,10,135
贾宝玉,宝玉,10,759
贾宝玉,宝玉,10,1663
贾母,老太太,10,3005
王熙凤,凤姐儿,10,570
王熙凤,凤姐儿,10,579
王熙凤,凤姐,10,570
王熙凤,凤姐,10,579
王熙凤,琏二奶奶,10,247
邢夫人,大太太,10,3009
贾蓉,贾蓉,10,64
贾蓉,贾蓉,10,2968
贾蓉,贾蓉,10,3076
贾蓉,贾蓉,10,3300
贾蓉,贾蓉,10,3525
贾蓉,贾蓉,10,3534
贾蓉,贾蓉,10,3545
贾蓉,贾蓉,10,3560
贾蓉,贾蓉,10,3710
贾蓉,贾蓉,10,3844
贾蓉,贾蓉,10,3870
贾蓉,贾蓉,10,4594
贾蓉,贾蓉,10,4704
贾蓉,贾蓉,10,4811
贾蓉,贾蓉,10,4830
贾蓉,贾蓉,10,4981
秦可卿,秦氏,10,1766
秦可卿,秦氏,10,1970
秦可卿,秦氏,10,1987
秦可卿,秦氏,10,3541
秦可卿,秦氏,10,3773
秦可卿,秦氏,10,4997
秦可卿,秦氏,10,5003
秦可卿,蓉大奶奶,10,1033
尤氏,大奶奶,10,687
尤氏,大奶奶,10,785
尤氏,大奶奶,10,910
尤氏,大奶奶,10,1034
尤氏,大奶奶,10,1831
尤氏,大奶奶,10,1911
尤氏,大奶奶,10,4272
尤氏,大奶奶,10,4392
尤氏,大奶奶,10,4458
尤氏,珍大奶奶,10,784
尤氏,尤氏,10,574
尤氏,尤氏,10,582
尤氏,尤氏,10,998
尤氏,尤氏,10,1039
尤氏,尤氏,10,1788
尤氏,尤氏,10,1870
尤氏,尤氏,10,1901
尤氏,尤氏,10,1931
尤氏,尤氏,10,2009
尤氏,尤氏,10,2052
尤氏,尤氏,10,2072
尤氏,尤氏,10,2670
尤氏,尤氏,10,2961
尤氏,尤氏,10,3312
尤氏,尤氏,10,4865
尤氏,尤氏,10,4869
贾珍,贾珍,10,994
贾珍,贾珍,10,1887
贾珍,贾珍,10,1922
贾珍,贾珍,10,1928
贾珍,贾珍,10,1948
贾珍,贾珍,10,2007
贾珍,贾珍,10,2043
贾珍,贾珍,10,2330
贾珍,贾珍,10,2701
贾珍,贾珍,10,3310
贾珍,贾珍,10,3379
贾珍,贾珍,10,3488
贾珍,贾珍,10,4850
贾珍,贾珍,10,4862
贾珍,贾珍,10,4872
贾珍,贾珍,10,4902
来升,来升,10,2945
来升,来升,10,2975
来升,来升,10,3322
来升,来升,10,3339
贾瑞,贾瑞,10,12
冯紫英,冯紫英,10,2422
冯紫英,冯紫英,10,2507
冯紫英,冯紫英,10,2633
冯紫英,冯紫英,10,3094
冯紫英,冯紫英,10,4924
秦钟,秦钟,10,23
秦钟,秦钟,10,59
秦钟,秦钟,10,711
秦钟,秦钟,10,791
秦钟,秦钟,10,1974
贾宝玉,宝玉,11,261
贾宝玉,宝玉,11,1405
贾宝玉,宝玉,11,1913
贾宝玉,宝玉,11,1980
贾宝玉,宝玉,11,2097
贾宝玉,宝玉,11,2327
贾宝玉,宝玉,11,2468
贾宝玉,宝玉,11,2666
贾宝玉,宝玉,11,3891
贾宝玉,宝玉,11,4598
贾宝玉,宝兄弟,11,443
贾宝玉,宝兄弟,11,2480
贾宝玉,宝兄弟,11,2586
贾宝玉,宝兄弟,11,3912
贾母,老太太,11,318
贾母,老太太,11,425
贾母,老太太,11,624
贾母,老太太,11,5090
贾母,老太太,11,5102
贾母,老太太,11,5165
贾母,老太太,11,5183
贾母,老太太,11,5343
贾母,老太太,11,5367
贾母,老太太,11,5412
贾母,老太太,11,5418
贾母,老祖宗,11,323
贾母,老祖宗,11,372
贾母,老祖宗,11,399
贾母,老祖宗,11,533
贾母,老祖宗,11,5431
贾母,老祖宗,11,5447
贾母,贾母,11,4750
贾母,贾母,11,4797
贾母,贾母,11,4827
贾母,贾母,11,5400
贾母,贾母,11,5458
贾母,贾母,11,5490
王熙凤,凤姐儿,11,257
王熙凤,凤姐儿,11,409
王熙凤,凤姐儿,11,837
王熙凤,凤姐儿,11,925
王熙凤,凤姐儿,11,1012
王熙凤,凤姐儿,11,1180
王熙凤,凤姐儿,11,1401
王熙凤,凤姐儿,11,1449
王熙凤,凤姐儿,11,1536
王熙凤,凤姐儿,11,1811
王熙凤,凤姐儿,11,1919
王熙凤,凤姐儿,11,1976
王熙凤,凤姐儿,11,2021
王熙凤,凤姐儿,11,2042
王熙凤,凤姐儿,11,2142
王熙凤,凤姐儿,11,2425
王熙凤,凤姐儿,11,2580
王熙凤,凤姐儿,11,2678
王熙凤,凤姐儿,11,2714
王熙凤,凤姐儿,11,2809
王熙凤,凤姐儿,11,3001
王熙凤,凤姐儿,11,3036
王熙凤,凤姐儿,11,3196
王熙凤,凤姐儿,11,3233
王熙凤,凤姐儿,11,3246
王熙凤,凤姐儿,11,3298
王熙凤,凤姐儿,11,3399
王熙凤,凤姐儿,11,3404
王熙凤,凤姐儿,11,3550
王熙凤,凤姐儿,11,3609
王熙凤,凤姐儿,11,3663
王熙凤,凤姐儿,11,3743
王熙凤,凤姐儿,11,3777
王熙凤,凤姐儿,11,3818
王熙凤,凤姐儿,11,3840
王熙凤,凤姐儿,11,3905
王熙凤,凤姐儿,11,3956
王熙凤,凤姐儿,11,4034
王熙凤,凤姐儿,11,4085
王熙凤,凤姐儿,11,4091
王熙凤,凤姐儿,11,4153
王熙凤,凤姐儿,11,4299
王熙凤,凤姐儿,11,4356
王熙凤,凤姐儿,11,4579
王熙凤,凤姐儿,11,4658
王熙凤,凤姐儿,11,4718
王熙凤,凤姐儿,11,4757
王熙凤,凤姐儿,11,4865
王熙凤,凤姐儿,11,4960
王熙凤,凤姐儿,11,5133
王熙凤,凤姐儿,11,5194
王熙凤,凤姐儿,11,5231
王熙凤,凤姐儿,11,5318
王熙凤,凤姐儿,11,5372
王熙凤,凤姐儿,11,5385
王熙凤,凤姐儿,11,5472
王熙凤,凤姐儿,11,5503
王熙凤,凤姐儿,11,5521
王熙凤,凤姐儿,11,5553
王熙凤,凤姐儿,11,5559
王熙凤,凤姐儿,11,5652
王熙凤,凤姐儿,11,5704
王熙凤,凤姐儿,11,5774
王熙凤,凤姐,11,257
